,index,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
9887,9887,-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927,316000.0,<1H OCEAN
1254,1254,-117.48,33.93,31.0,2191.0,459.0,1564.0,450.0,2.6776,122000.0,INLAND
8709,8709,-121.35,38.56,16.0,2278.0,370.0,1203.0,371.0,5.0622,132400.0,INLAND
2899,2899,-122.32,37.57,52.0,499.0,148.0,318.0,145.0,2.9934,256300.0,NEAR OCEAN
18856,18856,-120.77,38.38,15.0,4221.0,816.0,1737.0,743.0,2.3125,128600.0,INLAND
9737,9737,-118.35,34.16,42.0,2267.0,478.0,1083.0,458.0,3.2015,250000.0,<1H OCEAN
2622,2622,-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721,342300.0,<1H OCEAN
2918,2918,-121.67,39.18,26.0,2121.0,375.0,1125.0,366.0,3.3958,94600.0,INLAND
12955,12955,-118.33,34.16,37.0,2381.0,575.0,1235.0,499.0,3.7941,247800.0,<1H OCEAN
1356,1356,-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,263100.0,NEAR OCEAN
4621,4621,-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,500001.0,NEAR BAY
17046,17046,-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,190900.0,<1H OCEAN
19082,19082,-118.5,34.21,35.0,1668.0,332.0,807.0,311.0,4.5125,200300.0,<1H OCEAN
877,877,-118.42,34.19,33.0,3353.0,790.0,2318.0,775.0,2.2589,269700.0,<1H OCEAN
9033,9033,-117.91,34.09,20.0,4327.0,1037.0,2296.0,963.0,3.0441,185400.0,<1H OCEAN
8405,8405,-119.18,34.21,29.0,4039.0,680.0,1677.0,644.0,4.3897,257600.0,NEAR OCEAN
16721,16721,-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501,225700.0,<1H OCEAN
718,718,-118.17,34.03,41.0,2099.0,530.0,2325.0,528.0,2.1979,140800.0,<1H OCEAN
13776,13776,-118.46,34.04,31.0,2621.0,707.0,1632.0,673.0,3.287,348100.0,<1H OCEAN
4991,4991,-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,428600.0,<1H OCEAN
13029,13029,-122.06,37.85,17.0,7475.0,1556.0,2092.0,1449.0,3.6437,186500.0,NEAR BAY
19247,19247,-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471,351300.0,<1H OCEAN
3267,3267,-118.22,34.14,50.0,3657.0,708.0,1725.0,644.0,5.5456,258100.0,<1H OCEAN
15658,15658,-117.85,33.78,23.0,3187.0,870.0,1977.0,852.0,3.3939,212100.0,<1H OCEAN
6393,6393,-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055,78000.0,INLAND
13134,13134,-116.25,33.81,24.0,880.0,187.0,507.0,169.0,3.4583,67500.0,INLAND
20252,20252,-117.24,32.74,45.0,1718.0,293.0,757.0,329.0,4.05,284900.0,NEAR OCEAN
14186,14186,-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,103000.0,INLAND
19783,19783,-118.11,33.73,32.0,1258.0,333.0,645.0,334.0,5.0476,500001.0,NEAR OCEAN
17897,17897,-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,500001.0,NEAR OCEAN
2594,2594,-118.51,34.2,37.0,2066.0,434.0,1031.0,414.0,4.0924,188400.0,<1H OCEAN
3709,3709,-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,220600.0,<1H OCEAN
10298,10298,-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,272800.0,<1H OCEAN
3481,3481,-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,252800.0,<1H OCEAN
17340,17340,-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,110400.0,INLAND
13560,13560,-119.3,34.27,17.0,1527.0,503.0,688.0,423.0,1.6007,187500.0,NEAR OCEAN
10658,10658,-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,307000.0,<1H OCEAN
4763,4763,-117.19,32.85,15.0,2895.0,498.0,1164.0,443.0,5.102,417500.0,NEAR OCEAN
18762,18762,-122.47,37.78,52.0,2169.0,522.0,1220.0,505.0,3.1989,446900.0,NEAR BAY
2605,2605,-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,145800.0,INLAND
14580,14580,-121.84,39.76,14.0,2351.0,620.0,1215.0,548.0,2.3155,102300.0,INLAND
10452,10452,-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,95000.0,NEAR BAY
19179,19179,-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,171800.0,<1H OCEAN
15570,15570,-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,243400.0,NEAR BAY
10960,10960,-116.49,33.82,27.0,3316.0,636.0,2362.0,532.0,2.9569,65900.0,INLAND
12950,12950,-121.32,38.57,15.0,3369.0,499.0,1733.0,470.0,5.31,127500.0,INLAND
18453,18453,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,111300.0,<1H OCEAN
14545,14545,-122.07,37.89,38.0,757.0,124.0,319.0,123.0,5.6558,263300.0,NEAR BAY
8678,8678,-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY
7053,7053,-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,141700.0,<1H OCEAN
737,737,-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,73600.0,INLAND
9067,9067,-115.52,32.67,6.0,2804.0,581.0,2807.0,594.0,2.0625,67700.0,INLAND
5852,5852,-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354,181600.0,NEAR OCEAN
11470,11470,-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,190600.0,NEAR OCEAN
10659,10659,-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403,54700.0,INLAND
18633,18633,-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,110600.0,INLAND
3641,3641,-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312,184800.0,<1H OCEAN
13063,13063,-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,210700.0,<1H OCEAN
12817,12817,-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,234000.0,NEAR BAY
15040,15040,-120.47,37.96,25.0,2505.0,529.0,1145.0,483.0,2.006,103000.0,INLAND
18799,18799,-122.06,36.96,52.0,65.0,17.0,24.0,10.0,4.5,258300.0,NEAR OCEAN
9318,9318,-122.91,39.05,20.0,1128.0,229.0,621.0,210.0,3.2216,93500.0,INLAND
18089,18089,-118.19,33.84,44.0,2731.0,577.0,1396.0,555.0,4.1771,219100.0,NEAR OCEAN
12681,12681,-122.48,38.5,37.0,3049.0,,1287.0,439.0,4.3125,276500.0,INLAND
9175,9175,-115.8,33.26,2.0,96.0,18.0,30.0,16.0,5.3374,47500.0,INLAND
10047,10047,-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,350000.0,NEAR BAY
1436,1436,-117.26,33.04,16.0,3109.0,450.0,1433.0,453.0,6.6319,269600.0,NEAR OCEAN
12703,12703,-118.31,34.09,34.0,2065.0,839.0,2626.0,775.0,1.8214,211100.0,<1H OCEAN
1264,1264,-116.95,32.82,19.0,5308.0,1058.0,2852.0,1092.0,2.9161,135700.0,<1H OCEAN
11584,11584,-122.72,38.88,29.0,2781.0,,890.0,310.0,1.9906,96600.0,INLAND
11399,11399,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,NEAR OCEAN
11467,11467,-122.09,37.69,43.0,500.0,110.0,273.0,120.0,3.3125,150000.0,NEAR BAY
17683,17683,-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,83500.0,INLAND
13601,13601,-118.3,34.16,35.0,3213.0,874.0,2401.0,819.0,2.8342,256800.0,<1H OCEAN
3484,3484,-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,500001.0,NEAR BAY
6730,6730,-119.65,36.3,28.0,941.0,175.0,588.0,180.0,2.3466,53400.0,INLAND
14401,14401,-124.1,40.47,52.0,1196.0,236.0,965.0,265.0,3.5345,55000.0,<1H OCEAN
20493,20493,-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,275000.0,<1H OCEAN
3367,3367,-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,67200.0,INLAND
17760,17760,-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,254100.0,<1H OCEAN
255,255,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,<1H OCEAN
6638,6638,-118.2,34.05,42.0,1703.0,586.0,2490.0,581.0,2.02,147200.0,<1H OCEAN
18980,18980,-119.18,34.21,46.0,2062.0,484.0,1522.0,469.0,3.087,213900.0,NEAR OCEAN
9957,9957,-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,263800.0,<1H OCEAN
12321,12321,-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,162700.0,<1H OCEAN
3381,3381,-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,265800.0,NEAR OCEAN
14742,14742,-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,119400.0,NEAR BAY
3305,3305,-122.3,37.57,36.0,1973.0,352.0,1169.0,370.0,5.033,270900.0,NEAR BAY
20166,20166,-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,146200.0,INLAND
5441,5441,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,185200.0,<1H OCEAN
13231,13231,-118.09,33.95,32.0,1083.0,206.0,737.0,218.0,3.5583,170800.0,<1H OCEAN
10693,10693,-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4.6094,229300.0,NEAR BAY
15280,15280,-118.09,34.1,27.0,6010.0,1532.0,3620.0,1445.0,2.7436,201700.0,<1H OCEAN
7862,7862,-123.02,38.54,35.0,2157.0,487.0,768.0,322.0,3.2315,136900.0,<1H OCEAN
18162,18162,-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,92200.0,INLAND
19483,19483,-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,256100.0,<1H OCEAN
580,580,-118.34,34.09,5.0,2665.0,954.0,1733.0,766.0,2.3568,204700.0,<1H OCEAN
7846,7846,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,94600.0,INLAND
20577,20577,-121.94,38.89,15.0,1462.0,314.0,774.0,271.0,2.5478,91700.0,INLAND
7559,7559,-118.99,35.32,26.0,875.0,199.0,567.0,204.0,0.9288,36600.0,INLAND
5518,5518,-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,158500.0,NEAR OCEAN
20182,20182,-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,<1H OCEAN
488,488,-121.04,37.68,28.0,1909.0,398.0,1140.0,380.0,2.3783,81400.0,INLAND
3742,3742,-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,287700.0,NEAR BAY
14665,14665,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,316700.0,INLAND
5663,5663,-118.26,33.94,44.0,795.0,181.0,716.0,167.0,2.0,90300.0,<1H OCEAN
19865,19865,-118.36,33.81,34.0,2211.0,502.0,1113.0,488.0,4.7026,356800.0,<1H OCEAN
13472,13472,-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,172500.0,<1H OCEAN
15788,15788,-118.47,34.32,13.0,2664.0,518.0,1468.0,521.0,4.8988,325200.0,<1H OCEAN
5078,5078,-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5.2868,347600.0,NEAR BAY
2408,2408,-122.56,37.92,37.0,1926.0,290.0,721.0,298.0,8.9248,500001.0,NEAR BAY
10993,10993,-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,181800.0,<1H OCEAN
4418,4418,-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,205000.0,NEAR OCEAN
9752,9752,-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,202100.0,<1H OCEAN
20364,20364,-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0,INLAND
16523,16523,-118.17,33.89,52.0,63.0,12.0,47.0,8.0,7.2423,350000.0,<1H OCEAN
861,861,-121.92,37.72,22.0,4638.0,716.0,2302.0,687.0,5.347,219500.0,<1H OCEAN
12095,12095,-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,103900.0,INLAND
1011,1011,-118.44,34.22,41.0,1030.0,214.0,664.0,223.0,3.8083,183800.0,<1H OCEAN
16696,16696,-117.2,32.84,34.0,3353.0,544.0,1583.0,571.0,4.55,187700.0,NEAR OCEAN
11888,11888,-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907,264200.0,INLAND
4135,4135,-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,89300.0,INLAND
18972,18972,-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089,221100.0,<1H OCEAN
3593,3593,-118.4,34.16,45.0,1176.0,250.0,471.0,228.0,2.3333,364700.0,<1H OCEAN
7972,7972,-119.26,35.87,24.0,1590.0,390.0,1686.0,372.0,1.6469,47600.0,INLAND
5898,5898,-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2.3942,123200.0,<1H OCEAN
3639,3639,-117.77,34.1,50.0,2388.0,494.0,1241.0,459.0,2.8818,167200.0,INLAND
3752,3752,-121.02,37.61,33.0,1469.0,370.0,1318.0,349.0,1.7104,59000.0,INLAND
12866,12866,-122.3,38.29,40.0,1739.0,318.0,744.0,312.0,2.6518,156100.0,NEAR BAY
11090,11090,-118.46,34.18,35.0,1819.0,465.0,1336.0,419.0,3.4583,253200.0,<1H OCEAN
6837,6837,-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,196200.0,NEAR BAY
12025,12025,-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,114400.0,NEAR OCEAN
4938,4938,-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0,<1H OCEAN
3744,3744,-122.64,38.71,20.0,531.0,126.0,231.0,96.0,2.625,89600.0,INLAND
1969,1969,-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,91300.0,INLAND
17198,17198,-117.89,33.77,35.0,1799.0,343.0,1239.0,368.0,3.9219,189600.0,<1H OCEAN
4793,4793,-121.42,37.74,45.0,818.0,144.0,340.0,138.0,4.8021,133500.0,INLAND
17304,17304,-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,315100.0,<1H OCEAN
19324,19324,-120.57,37.35,18.0,704.0,176.0,520.0,154.0,3.003,101300.0,INLAND
6920,6920,-118.29,34.06,9.0,1554.0,815.0,1704.0,761.0,2.0185,141700.0,<1H OCEAN
16903,16903,-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339,286000.0,<1H OCEAN
5236,5236,-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,195800.0,INLAND
15049,15049,-122.28,38.29,19.0,531.0,112.0,139.0,80.0,1.9875,325000.0,NEAR BAY
10128,10128,-122.4,37.68,36.0,3595.0,815.0,1649.0,755.0,3.3816,253400.0,NEAR BAY
10633,10633,-118.51,34.04,38.0,4715.0,691.0,1660.0,637.0,10.1882,500001.0,<1H OCEAN
15591,15591,-117.68,34.1,11.0,7392.0,1796.0,3841.0,1621.0,2.8326,163000.0,INLAND
16731,16731,-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,109100.0,<1H OCEAN
11876,11876,-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,404500.0,<1H OCEAN
15267,15267,-121.16,38.03,28.0,253.0,50.0,201.0,51.0,1.4732,156300.0,INLAND
13499,13499,-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY
15107,15107,-117.5,34.04,5.0,3958.0,665.0,2456.0,666.0,5.1647,154700.0,INLAND
19359,19359,-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,113200.0,<1H OCEAN
18427,18427,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,95900.0,INLAND
1017,1017,-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188,124200.0,<1H OCEAN
2388,2388,-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,98000.0,INLAND
435,435,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,250000.0,<1H OCEAN
4751,4751,-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,150000.0,<1H OCEAN
18253,18253,-117.88,34.1,32.0,3357.0,621.0,1696.0,604.0,4.2685,216600.0,<1H OCEAN
10419,10419,-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,234700.0,<1H OCEAN
278,278,-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515,121900.0,NEAR BAY
20076,20076,-119.78,36.83,18.0,4164.0,741.0,1817.0,681.0,4.2153,95200.0,INLAND
12042,12042,-121.62,39.14,41.0,2183.0,559.0,1202.0,506.0,1.6902,61500.0,INLAND
17261,17261,-117.34,33.23,11.0,3737.0,757.0,2212.0,727.0,3.1062,141000.0,NEAR OCEAN
5929,5929,-122.37,37.59,39.0,4645.0,1196.0,2156.0,1113.0,3.4412,353800.0,NEAR OCEAN
13208,13208,-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391,332700.0,NEAR BAY
11593,11593,-117.31,34.08,43.0,1697.0,387.0,1181.0,352.0,1.9234,74600.0,INLAND
10683,10683,-117.32,34.54,9.0,5904.0,1165.0,3489.0,1063.0,3.125,92800.0,INLAND
13924,13924,-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,215400.0,<1H OCEAN
11757,11757,-121.79,37.34,20.0,2018.0,328.0,1196.0,323.0,4.9318,262400.0,<1H OCEAN
19739,19739,-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,499000.0,NEAR BAY
4806,4806,-118.23,33.93,30.0,1147.0,260.0,1219.0,210.0,2.0658,93200.0,<1H OCEAN
10605,10605,-118.2,33.81,47.0,2347.0,437.0,1219.0,420.0,5.3096,209900.0,NEAR OCEAN
594,594,-117.13,32.73,43.0,2706.0,667.0,1531.0,614.0,2.1513,145000.0,NEAR OCEAN
5998,5998,-122.48,38.31,19.0,2398.0,521.0,1266.0,471.0,2.7727,186800.0,<1H OCEAN
3630,3630,-118.16,33.88,33.0,2180.0,522.0,1634.0,467.0,3.0114,167000.0,<1H OCEAN
2685,2685,-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,81100.0,INLAND
2376,2376,-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,105000.0,NEAR OCEAN
16689,16689,-117.31,33.97,28.0,3420.0,691.0,1502.0,656.0,3.4896,140300.0,INLAND
2585,2585,-122.0,36.97,30.0,1029.0,242.0,753.0,249.0,3.1205,240500.0,NEAR OCEAN
17845,17845,-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0,INLAND
869,869,-119.04,36.07,17.0,2623.0,659.0,1912.0,618.0,1.5893,52000.0,INLAND
14563,14563,-123.21,39.14,39.0,1419.0,262.0,661.0,278.0,3.0,114600.0,<1H OCEAN
11345,11345,-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055,224100.0,<1H OCEAN
108,108,-117.91,34.07,36.0,1390.0,270.0,887.0,266.0,5.0897,189000.0,<1H OCEAN
6969,6969,-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,159100.0,INLAND
6888,6888,-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,251000.0,<1H OCEAN
8317,8317,-116.23,33.73,29.0,1133.0,221.0,918.0,239.0,2.8648,72100.0,INLAND
5344,5344,-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,483600.0,NEAR OCEAN
14560,14560,-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,262500.0,NEAR BAY
15910,15910,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY
3060,3060,-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,95800.0,INLAND
4016,4016,-118.15,34.21,34.0,2765.0,515.0,1422.0,438.0,5.4727,238900.0,INLAND
3288,3288,-118.41,34.07,52.0,1202.0,142.0,408.0,138.0,15.0001,500001.0,<1H OCEAN
17136,17136,-119.36,36.2,33.0,1955.0,398.0,1412.0,397.0,2.25,51500.0,INLAND
3646,3646,-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356,96100.0,INLAND
14646,14646,-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,69200.0,INLAND
19820,19820,-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091,101500.0,INLAND
12327,12327,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,186900.0,<1H OCEAN
8928,8928,-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,227700.0,NEAR BAY
20487,20487,-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,259800.0,<1H OCEAN
891,891,-117.12,34.21,19.0,4641.0,994.0,1334.0,474.0,4.5972,123900.0,INLAND
18835,18835,-121.91,37.31,16.0,2962.0,898.0,1555.0,795.0,2.5804,216300.0,<1H OCEAN
16352,16352,-118.18,34.02,37.0,2631.0,734.0,3228.0,701.0,2.15,132200.0,<1H OCEAN
17201,17201,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,171600.0,<1H OCEAN
3359,3359,-122.89,40.76,14.0,712.0,131.0,270.0,90.0,2.3958,102100.0,INLAND
13752,13752,-121.32,38.59,21.0,9774.0,1777.0,4674.0,1712.0,3.6817,136100.0,INLAND
13381,13381,-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,186000.0,NEAR OCEAN
11048,11048,-119.91,36.83,29.0,2205.0,366.0,1072.0,345.0,3.8056,165400.0,INLAND
18475,18475,-122.72,38.44,48.0,707.0,166.0,458.0,172.0,3.1797,140400.0,<1H OCEAN
15338,15338,-116.0,33.19,16.0,245.0,57.0,81.0,33.0,1.2639,51300.0,INLAND
16043,16043,-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,138300.0,INLAND
19284,19284,-117.67,35.65,18.0,2737.0,589.0,1128.0,533.0,2.8,72000.0,INLAND
7742,7742,-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,104100.0,INLAND
14252,14252,-117.97,33.74,18.0,2814.0,539.0,1439.0,493.0,3.599,262000.0,<1H OCEAN
9118,9118,-118.08,34.01,32.0,1973.0,401.0,1322.0,386.0,3.4861,158100.0,<1H OCEAN
14195,14195,-121.56,39.51,46.0,1885.0,385.0,871.0,347.0,1.6352,53100.0,INLAND
18282,18282,-118.22,34.11,36.0,2870.0,529.0,1371.0,565.0,5.2083,220900.0,<1H OCEAN
12630,12630,-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,283300.0,<1H OCEAN
1600,1600,-116.94,32.85,31.0,1293.0,232.0,599.0,228.0,4.7578,161000.0,<1H OCEAN
2984,2984,-119.28,36.54,33.0,1470.0,330.0,1222.0,301.0,1.8163,57400.0,INLAND
16078,16078,-118.31,34.26,37.0,1444.0,246.0,624.0,239.0,5.76,239400.0,<1H OCEAN
6365,6365,-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,189600.0,NEAR BAY
5308,5308,-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,179200.0,<1H OCEAN
16030,16030,-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,193800.0,<1H OCEAN
15583,15583,-117.21,34.11,26.0,1757.0,304.0,905.0,281.0,3.4103,90900.0,INLAND
12506,12506,-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,90200.0,INLAND
167,167,-117.16,32.8,37.0,422.0,79.0,211.0,80.0,3.0625,159700.0,NEAR OCEAN
5366,5366,-118.1,33.85,36.0,1473.0,253.0,713.0,257.0,5.9493,228000.0,<1H OCEAN
11219,11219,-118.28,34.07,41.0,1072.0,331.0,1111.0,314.0,1.9233,207100.0,<1H OCEAN
10213,10213,-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,341400.0,<1H OCEAN
5039,5039,-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,150800.0,NEAR BAY
14695,14695,-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,190700.0,<1H OCEAN
10698,10698,-119.93,37.85,18.0,473.0,115.0,88.0,41.0,4.0833,137500.0,INLAND
7276,7276,-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,137500.0,INLAND
3799,3799,-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,173100.0,<1H OCEAN
5853,5853,-118.26,34.07,30.0,929.0,238.0,763.0,214.0,2.5227,187500.0,<1H OCEAN
3307,3307,-118.42,34.26,26.0,1788.0,521.0,2582.0,484.0,2.1062,136400.0,<1H OCEAN
6316,6316,-121.49,39.52,25.0,848.0,153.0,436.0,155.0,3.9028,93800.0,INLAND
4200,4200,-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,109400.0,INLAND
7924,7924,-122.26,38.31,33.0,4518.0,704.0,1776.0,669.0,5.2444,281100.0,NEAR BAY
20211,20211,-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,79400.0,NEAR BAY
17725,17725,-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,181900.0,<1H OCEAN
11292,11292,-118.4,34.0,34.0,1816.0,335.0,872.0,339.0,4.85,329400.0,<1H OCEAN
19238,19238,-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,260500.0,<1H OCEAN
20407,20407,-117.07,33.01,5.0,5870.0,977.0,1917.0,842.0,5.1998,294100.0,<1H OCEAN
710,710,-122.72,38.42,30.0,2099.0,406.0,1156.0,401.0,2.8036,152300.0,<1H OCEAN
19463,19463,-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,257900.0,NEAR BAY
9732,9732,-119.51,34.46,28.0,3506.0,563.0,1362.0,483.0,6.091,500001.0,<1H OCEAN
2678,2678,-122.71,38.45,52.0,2259.0,537.0,957.0,520.0,2.1827,188800.0,<1H OCEAN
2551,2551,-122.71,38.35,11.0,2242.0,699.0,1203.0,642.0,2.3464,104200.0,<1H OCEAN
20086,20086,-122.07,37.89,38.0,2139.0,343.0,809.0,340.0,5.5636,268800.0,NEAR BAY
4172,4172,-118.21,34.16,25.0,434.0,74.0,199.0,75.0,5.9199,420500.0,<1H OCEAN
3396,3396,-122.41,37.71,40.0,2054.0,433.0,1738.0,429.0,4.9926,213900.0,NEAR BAY
513,513,-117.17,32.83,24.0,3541.0,530.0,1591.0,530.0,5.3538,212500.0,NEAR OCEAN
4628,4628,-116.51,33.84,16.0,980.0,193.0,454.0,185.0,4.0729,100000.0,INLAND
4958,4958,-122.09,37.66,39.0,1160.0,259.0,725.0,274.0,2.2222,158300.0,NEAR BAY
15587,15587,-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176,160900.0,INLAND
4954,4954,-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,320600.0,<1H OCEAN
